Source	Target	Type	Weight
530	1351	Directed	1
1352	1351	Directed	1
489	1353	Directed	1
1354	1353	Directed	1
134	1355	Directed	1
1356	1355	Directed	1
706	1357	Directed	1
1358	1357	Directed	1
295	1359	Directed	1
78	1359	Directed	1
538	1360	Directed	1
786	1360	Directed	1
71	1361	Directed	1
45	1361	Directed	1
1363	1362	Directed	1
1364	1362	Directed	1
1366	1365	Directed	1
1367	1365	Directed	1
1369	1368	Directed	1
1370	1368	Directed	1
295	1371	Directed	1
972	1371	Directed	1
238	1372	Directed	1
1373	1372	Directed	1
1374	1372	Directed	1
1376	1375	Directed	1
267	1375	Directed	1
1377	1375	Directed	1
2	1378	Directed	1
1379	1378	Directed	1
8	1380	Directed	1
157	1380	Directed	1
489	1381	Directed	1
1382	1381	Directed	1
8	1383	Directed	1
1384	1383	Directed	1
39	1385	Directed	1
1386	1385	Directed	1
877	1387	Directed	1
901	1387	Directed	1
71	1388	Directed	1
67	1388	Directed	1
815	1389	Directed	1
1390	1389	Directed	1
1392	1391	Directed	1
1393	1391	Directed	1
34	1394	Directed	1
1395	1394	Directed	1
39	1396	Directed	1
1397	1396	Directed	1
341	1398	Directed	1
2	1398	Directed	1
31	1399	Directed	1
1400	1399	Directed	1
1402	1401	Directed	1
1403	1401	Directed	1
295	1404	Directed	1
1405	1404	Directed	1
1407	1406	Directed	1
1408	1406	Directed	1
19	1409	Directed	1
305	1409	Directed	1
39	1410	Directed	1
1411	1410	Directed	1
34	1412	Directed	1
1413	1412	Directed	1
71	1414	Directed	1
766	1414	Directed	1
295	1415	Directed	1
1416	1415	Directed	1
295	1417	Directed	1
1418	1417	Directed	1
39	1419	Directed	1
1420	1419	Directed	1
568	1421	Directed	1
1422	1421	Directed	1
1141	1424	Directed	1
40	1424	Directed	1
295	1425	Directed	1
300	1425	Directed	1
538	1426	Directed	1
1416	1426	Directed	1
1428	1427	Directed	1
1240	1427	Directed	1
1430	1429	Directed	1
591	1429	Directed	1
134	1431	Directed	1
1432	1431	Directed	1
484	1433	Directed	1
1434	1433	Directed	1
34	1435	Directed	1
1436	1435	Directed	1
39	1437	Directed	1
1438	1437	Directed	1
538	1439	Directed	1
362	1439	Directed	1
1441	1440	Directed	1
725	1440	Directed	1
134	1442	Directed	1
244	1442	Directed	1
1444	1443	Directed	1
1445	1443	Directed	1
134	1446	Directed	1
1079	1446	Directed	1
1447	1446	Directed	1
1449	1448	Directed	1
1450	1448	Directed	1
34	1451	Directed	1
1452	1451	Directed	1
295	1453	Directed	1
1108	1453	Directed	1
295	1454	Directed	1
235	1454	Directed	1
538	1455	Directed	1
115	1455	Directed	1
295	1456	Directed	1
94	1456	Directed	1
1275	1457	Directed	1
360	1457	Directed	1
377	1458	Directed	1
1459	1458	Directed	1
22	1460	Directed	1
305	1460	Directed	1
8	1461	Directed	1
1020	1461	Directed	1
1463	1462	Directed	1
700	1462	Directed	1
1465	1464	Directed	1
391	1464	Directed	1
651	1466	Directed	1
1467	1466	Directed	1
19	1469	Directed	1
557	1469	Directed	1
1471	1470	Directed	1
1472	1470	Directed	1
295	1473	Directed	1
256	1473	Directed	1
221	1474	Directed	1
1475	1474	Directed	1
31	1476	Directed	1
1477	1476	Directed	1
302	1478	Directed	1
185	1478	Directed	1
1480	1479	Directed	1
982	1479	Directed	1
134	1481	Directed	1
521	1481	Directed	1
134	1482	Directed	1
1483	1482	Directed	1
134	1484	Directed	1
1485	1484	Directed	1
295	1486	Directed	1
293	1486	Directed	1
276	1487	Directed	1
52	1487	Directed	1
568	1488	Directed	1
1142	1488	Directed	1
1275	1489	Directed	1
271	1489	Directed	1
267	1490	Directed	1
1491	1490	Directed	1
2	1492	Directed	1
1493	1492	Directed	1
568	1494	Directed	1
1495	1494	Directed	1
134	1496	Directed	1
1497	1496	Directed	1
34	1498	Directed	1
25	1498	Directed	1
418	1499	Directed	1
1500	1499	Directed	1
34	1501	Directed	1
932	1501	Directed	1
34	1502	Directed	1
946	1502	Directed	1
34	1503	Directed	1
1504	1503	Directed	1
1506	1505	Directed	1
526	1505	Directed	1
538	1507	Directed	1
459	1507	Directed	1
34	1508	Directed	1
1509	1508	Directed	1
8	1510	Directed	1
1511	1510	Directed	1
1513	1512	Directed	1
1514	1512	Directed	1
631	1512	Directed	1
1516	1515	Directed	1
680	1515	Directed	1
249	1517	Directed	1
1518	1517	Directed	1
538	1519	Directed	1
416	1519	Directed	1
1521	1520	Directed	1
1522	1520	Directed	1
538	1523	Directed	1
422	1523	Directed	1
568	1524	Directed	1
568	1524	Directed	1
885	1524	Directed	1
680	1525	Directed	1
409	1525	Directed	1
538	1526	Directed	1
487	1526	Directed	1
1528	1527	Directed	1
1529	1527	Directed	1
1530	1527	Directed	1
1336	1531	Directed	1
1128	1531	Directed	1
538	1532	Directed	1
468	1532	Directed	1
1534	1533	Directed	1
1535	1533	Directed	1
31	1536	Directed	1
641	1536	Directed	1
163	1537	Directed	1
82	1537	Directed	1
249	1538	Directed	1
1539	1538	Directed	1
538	1540	Directed	1
447	1540	Directed	1
1542	1541	Directed	1
725	1541	Directed	1
249	1543	Directed	1
923	1543	Directed	1
34	1544	Directed	1
990	1544	Directed	1
1546	1545	Directed	1
82	1545	Directed	1
1283	1547	Directed	1
27	1547	Directed	1
34	1548	Directed	1
1549	1548	Directed	1
129	1550	Directed	1
520	1550	Directed	1
34	1551	Directed	1
1552	1551	Directed	1
295	1553	Directed	1
766	1553	Directed	1
538	1554	Directed	1
466	1554	Directed	1
134	1555	Directed	1
1556	1555	Directed	1
295	1557	Directed	1
1558	1557	Directed	1
8	1559	Directed	1
1560	1559	Directed	1
380	1561	Directed	1
1000	1561	Directed	1
355	1562	Directed	1
1563	1562	Directed	1
999	1564	Directed	1
381	1564	Directed	1
34	1565	Directed	1
1566	1565	Directed	1
1568	1567	Directed	1
526	1567	Directed	1
31	1569	Directed	1
1570	1569	Directed	1
484	1571	Directed	1
1572	1571	Directed	1
221	1573	Directed	1
1574	1573	Directed	1
8	1575	Directed	1
1576	1575	Directed	1
144	1577	Directed	1
1578	1577	Directed	1
1580	1579	Directed	1
1581	1579	Directed	1
88	1579	Directed	1
221	1582	Directed	1
686	1582	Directed	1
34	1583	Directed	1
1584	1583	Directed	1
1586	1585	Directed	1
1587	1585	Directed	1
34	1588	Directed	1
1589	1588	Directed	1
249	1590	Directed	1
953	1590	Directed	1
134	1591	Directed	1
1592	1591	Directed	1
1283	1593	Directed	1
1363	1593	Directed	1
64	1594	Directed	1
1595	1594	Directed	1
34	1596	Directed	1
1597	1596	Directed	1
8	1598	Directed	1
1599	1598	Directed	1
163	1600	Directed	1
316	1600	Directed	1
1602	1601	Directed	1
725	1601	Directed	1
1604	1603	Directed	1
934	1603	Directed	1
660	1605	Directed	1
113	1605	Directed	1
134	1606	Directed	1
1607	1606	Directed	1
1283	1608	Directed	1
1609	1608	Directed	1
1611	1610	Directed	1
409	1610	Directed	1
1283	1612	Directed	1
1613	1612	Directed	1
31	1614	Directed	1
1615	1614	Directed	1
295	1616	Directed	1
366	1616	Directed	1
144	1617	Directed	1
1618	1617	Directed	1
1283	1619	Directed	1
1620	1619	Directed	1
134	1622	Directed	1
1623	1622	Directed	1
309	1624	Directed	1
1034	1624	Directed	1
1245	1625	Directed	1
1626	1625	Directed	1
568	1627	Directed	1
1628	1627	Directed	1
47	1629	Directed	1
595	1629	Directed	1
295	1630	Directed	1
1631	1630	Directed	1
1633	1632	Directed	1
60	1632	Directed	1
1635	1634	Directed	1
631	1634	Directed	1
303	1634	Directed	1
538	1636	Directed	1
1637	1636	Directed	1
1639	1638	Directed	1
680	1638	Directed	1
295	1640	Directed	1
9	1640	Directed	1
221	1641	Directed	1
121	1641	Directed	1
1643	1642	Directed	1
181	1642	Directed	1
1645	1644	Directed	1
1646	1644	Directed	1
39	1647	Directed	1
1648	1647	Directed	1
1650	1649	Directed	1
707	1649	Directed	1
1651	1649	Directed	1
11	1652	Directed	1
428	1652	Directed	1
1654	1653	Directed	1
1655	1653	Directed	1
221	1656	Directed	1
772	1656	Directed	1
221	1657	Directed	1
517	1657	Directed	1
47	1658	Directed	1
1272	1658	Directed	1
221	1659	Directed	1
793	1659	Directed	1
34	1660	Directed	1
1661	1660	Directed	1
295	1662	Directed	1
244	1662	Directed	1
368	1663	Directed	1
1664	1663	Directed	1
273	1665	Directed	1
1666	1665	Directed	1
134	1667	Directed	1
1668	1667	Directed	1
720	1669	Directed	1
286	1669	Directed	1
221	1670	Directed	1
1238	1670	Directed	1
1672	1671	Directed	1
1673	1671	Directed	1
295	1674	Directed	1
1675	1674	Directed	1
538	1677	Directed	1
45	1677	Directed	1
484	1678	Directed	1
1679	1678	Directed	1
1651	1680	Directed	1
97	1680	Directed	1
660	1681	Directed	1
1682	1681	Directed	1
2	1683	Directed	1
1684	1683	Directed	1
1686	1685	Directed	1
1081	1685	Directed	1
368	1688	Directed	1
1689	1688	Directed	1
538	1690	Directed	1
52	1690	Directed	1
538	1691	Directed	1
82	1691	Directed	1
1693	1692	Directed	1
1694	1692	Directed	1
295	1695	Directed	1
1696	1695	Directed	1
47	1697	Directed	1
803	1697	Directed	1
368	1698	Directed	1
689	1698	Directed	1
1700	1699	Directed	1
1214	1699	Directed	1
39	1701	Directed	1
1702	1701	Directed	1
221	1703	Directed	1
1704	1703	Directed	1
1706	1705	Directed	1
82	1705	Directed	1
1708	1707	Directed	1
1154	1707	Directed	1
660	1709	Directed	1
1710	1709	Directed	1
249	1711	Directed	1
1712	1711	Directed	1
47	1713	Directed	1
786	1713	Directed	1
34	1714	Directed	1
686	1714	Directed	1
47	1715	Directed	1
782	1715	Directed	1
295	1716	Directed	1
190	1716	Directed	1
1283	1717	Directed	1
1718	1717	Directed	1
221	1719	Directed	1
127	1719	Directed	1
568	1720	Directed	1
1721	1720	Directed	1
47	1722	Directed	1
757	1722	Directed	1
34	1723	Directed	1
1724	1723	Directed	1
1726	1725	Directed	1
1727	1725	Directed	1
19	1728	Directed	1
939	1728	Directed	1
31	1729	Directed	1
1730	1729	Directed	1
1732	1731	Directed	1
1249	1731	Directed	1
1005	1733	Directed	1
409	1733	Directed	1
221	1734	Directed	1
286	1734	Directed	1
1736	1735	Directed	1
381	1735	Directed	1
295	1737	Directed	1
316	1737	Directed	1
520	1738	Directed	1
1739	1738	Directed	1
221	1740	Directed	1
862	1740	Directed	1
660	1741	Directed	1
300	1741	Directed	1
295	1742	Directed	1
416	1742	Directed	1
39	1743	Directed	1
1744	1743	Directed	1
295	1745	Directed	1
422	1745	Directed	1
221	1746	Directed	1
858	1746	Directed	1
1748	1747	Directed	1
1749	1747	Directed	1
1751	1750	Directed	1
1752	1750	Directed	1
273	1753	Directed	1
1754	1753	Directed	1
86	1755	Directed	1
1467	1755	Directed	1
295	1756	Directed	1
402	1756	Directed	1
1758	1757	Directed	1
60	1757	Directed	1
295	1759	Directed	1
406	1759	Directed	1
71	1760	Directed	1
35	1760	Directed	1
1762	1761	Directed	1
286	1761	Directed	1
660	1763	Directed	1
700	1763	Directed	1
252	1764	Directed	1
84	1764	Directed	1
1765	1764	Directed	1
295	1766	Directed	1
117	1766	Directed	1
295	1767	Directed	1
106	1767	Directed	1
249	1768	Directed	1
1769	1768	Directed	1
1771	1770	Directed	1
1477	1770	Directed	1
538	1772	Directed	1
228	1772	Directed	1
134	1773	Directed	1
1774	1773	Directed	1
568	1775	Directed	1
1776	1775	Directed	1
1778	1777	Directed	1
1779	1777	Directed	1
273	1780	Directed	1
1781	1780	Directed	1
489	1782	Directed	1
923	1782	Directed	1
249	1783	Directed	1
1092	1783	Directed	1
137	1784	Directed	1
1785	1784	Directed	1
706	1786	Directed	1
1787	1786	Directed	1
1789	1788	Directed	1
1790	1788	Directed	1
295	1791	Directed	1
82	1791	Directed	1
184	1792	Directed	1
1226	1792	Directed	1
273	1793	Directed	1
885	1793	Directed	1
31	1794	Directed	1
895	1794	Directed	1
31	1795	Directed	1
1796	1795	Directed	1
273	1797	Directed	1
1798	1797	Directed	1
8	1799	Directed	1
1395	1799	Directed	1
1801	1800	Directed	1
1802	1800	Directed	1
295	1803	Directed	1
69	1803	Directed	1
660	1804	Directed	1
115	1804	Directed	1
531	1805	Directed	1
233	1805	Directed	1
660	1806	Directed	1
277	1806	Directed	1
295	1807	Directed	1
1808	1807	Directed	1
273	1809	Directed	1
879	1809	Directed	1
1811	1810	Directed	1
1812	1810	Directed	1
273	1813	Directed	1
1814	1813	Directed	1
477	1815	Directed	1
1816	1815	Directed	1
295	1817	Directed	1
57	1817	Directed	1
137	1818	Directed	1
1819	1818	Directed	1
273	1820	Directed	1
1821	1820	Directed	1
1245	1822	Directed	1
725	1822	Directed	1
295	1823	Directed	1
50	1823	Directed	1
489	1824	Directed	1
953	1824	Directed	1
295	1825	Directed	1
1826	1825	Directed	1
31	1827	Directed	1
1828	1827	Directed	1
295	1829	Directed	1
45	1829	Directed	1
19	1830	Directed	1
1831	1830	Directed	1
484	1832	Directed	1
1199	1832	Directed	1
31	1833	Directed	1
1834	1833	Directed	1
1240	1835	Directed	1
1779	1835	Directed	1
295	1836	Directed	1
37	1836	Directed	1
484	1837	Directed	1
1181	1837	Directed	1
1839	1838	Directed	1
1072	1838	Directed	1
1841	1840	Directed	1
1238	1840	Directed	1
184	1842	Directed	1
1843	1842	Directed	1
660	1844	Directed	1
595	1844	Directed	1
34	1845	Directed	1
858	1845	Directed	1
34	1846	Directed	1
286	1846	Directed	1
295	1847	Directed	1
1848	1847	Directed	1
821	1849	Directed	1
170	1849	Directed	1
2	1850	Directed	1
1572	1850	Directed	1
1852	1851	Directed	1
1853	1851	Directed	1
1195	1851	Directed	1
221	1854	Directed	1
98	1854	Directed	1
1856	1855	Directed	1
526	1855	Directed	1
1245	1857	Directed	1
1643	1857	Directed	1
1856	1858	Directed	1
148	1858	Directed	1
8	1859	Directed	1
1452	1859	Directed	1
1861	1860	Directed	1
343	1860	Directed	1
295	1862	Directed	1
1863	1862	Directed	1
1865	1864	Directed	1
1866	1864	Directed	1
283	1867	Directed	1
1868	1867	Directed	1
1870	1869	Directed	1
1816	1869	Directed	1
39	1871	Directed	1
1655	1871	Directed	1
273	1872	Directed	1
1873	1872	Directed	1
39	1875	Directed	1
1876	1875	Directed	1
39	1877	Directed	1
1878	1877	Directed	1
39	1880	Directed	1
1881	1880	Directed	1
39	1882	Directed	1
1883	1882	Directed	1
238	1884	Directed	1
1885	1884	Directed	1
39	1886	Directed	1
1887	1886	Directed	1
273	1888	Directed	1
1889	1888	Directed	1
221	1890	Directed	1
1891	1890	Directed	1
221	1892	Directed	1
1566	1892	Directed	1
295	1893	Directed	1
1894	1893	Directed	1
706	1895	Directed	1
1896	1895	Directed	1
71	1897	Directed	1
1898	1897	Directed	1
660	1899	Directed	1
256	1899	Directed	1
8	1900	Directed	1
1901	1900	Directed	1
1465	1900	Directed	1
39	1902	Directed	1
1903	1902	Directed	1
192	1904	Directed	1
1069	1904	Directed	1
680	1905	Directed	1
1906	1905	Directed	1
221	1907	Directed	1
1584	1907	Directed	1
1909	1908	Directed	1
1910	1908	Directed	1
484	1911	Directed	1
1912	1911	Directed	1
917	1913	Directed	1
88	1913	Directed	1
249	1914	Directed	1
332	1914	Directed	1
351	1915	Directed	1
689	1915	Directed	1
660	1916	Directed	1
320	1916	Directed	1
484	1917	Directed	1
1918	1917	Directed	1
31	1919	Directed	1
1920	1919	Directed	1
1922	1921	Directed	1
1923	1921	Directed	1
1925	1924	Directed	1
16	1924	Directed	1
568	1926	Directed	1
1927	1926	Directed	1
295	1928	Directed	1
475	1928	Directed	1
135	1929	Directed	1
1930	1929	Directed	1
1932	1931	Directed	1
1933	1931	Directed	1
82	1934	Directed	1
1935	1934	Directed	1
1937	1936	Directed	1
671	1936	Directed	1
88	1936	Directed	1
1245	1938	Directed	1
937	1938	Directed	1
295	1939	Directed	1
466	1939	Directed	1
295	1940	Directed	1
468	1940	Directed	1
2	1941	Directed	1
1942	1941	Directed	1
295	1943	Directed	1
451	1943	Directed	1
1310	1944	Directed	1
1945	1944	Directed	1
47	1946	Directed	1
1947	1946	Directed	1
137	1948	Directed	1
1949	1948	Directed	1
295	1950	Directed	1
459	1950	Directed	1
39	1951	Directed	1
1952	1951	Directed	1
295	1953	Directed	1
445	1953	Directed	1
1955	1954	Directed	1
1956	1954	Directed	1
295	1957	Directed	1
447	1957	Directed	1
31	1958	Directed	1
1959	1958	Directed	1
31	1960	Directed	1
1961	1960	Directed	1
1963	1962	Directed	1
707	1962	Directed	1
1964	1962	Directed	1
82	1965	Directed	1
1966	1965	Directed	1
1376	1967	Directed	1
267	1967	Directed	1
1968	1967	Directed	1
428	1969	Directed	1
1970	1969	Directed	1
1283	1971	Directed	1
1120	1971	Directed	1
377	1972	Directed	1
1973	1972	Directed	1
1633	1974	Directed	1
1327	1974	Directed	1
34	1975	Directed	1
1976	1975	Directed	1
283	1977	Directed	1
1978	1977	Directed	1
295	1979	Directed	1
1898	1979	Directed	1
8	1980	Directed	1
1552	1980	Directed	1
144	1981	Directed	1
1982	1981	Directed	1
39	1983	Directed	1
1984	1983	Directed	1
1986	1985	Directed	1
1438	1985	Directed	1
8	1987	Directed	1
1566	1987	Directed	1
34	1988	Directed	1
1989	1988	Directed	1
134	1990	Directed	1
293	1990	Directed	1
34	1991	Directed	1
1992	1991	Directed	1
47	1993	Directed	1
1152	1993	Directed	1
740	1994	Directed	1
82	1994	Directed	1
134	1995	Directed	1
94	1995	Directed	1
221	1996	Directed	1
1997	1996	Directed	1
82	1998	Directed	1
1999	1998	Directed	1
134	2000	Directed	1
256	2000	Directed	1
8	2001	Directed	1
1589	2001	Directed	1
8	2002	Directed	1
1584	2002	Directed	1
8	2003	Directed	1
2004	2003	Directed	1
1003	2005	Directed	1
1802	2005	Directed	1
2007	2006	Directed	1
2008	2006	Directed	1
489	2010	Directed	1
1542	2010	Directed	1
47	2011	Directed	1
2012	2011	Directed	1
134	2013	Directed	1
164	2013	Directed	1
355	2014	Directed	1
88	2014	Directed	1
2015	2014	Directed	1
8	2016	Directed	1
1597	2016	Directed	1
34	2017	Directed	1
1142	2017	Directed	1
2019	2018	Directed	1
60	2018	Directed	1
295	2020	Directed	1
2021	2020	Directed	1
31	2022	Directed	1
2023	2022	Directed	1
2025	2024	Directed	1
689	2024	Directed	1
31	2026	Directed	1
2027	2026	Directed	1
577	2028	Directed	1
2029	2028	Directed	1
34	2030	Directed	1
2031	2030	Directed	1
2033	2032	Directed	1
1485	2032	Directed	1
660	2034	Directed	1
69	2034	Directed	1
2036	2035	Directed	1
457	2035	Directed	1
134	2037	Directed	1
1418	2037	Directed	1
577	2038	Directed	1
1465	2038	Directed	1
34	2039	Directed	1
1495	2039	Directed	1
2041	2040	Directed	1
39	2040	Directed	1
34	2042	Directed	1
2043	2042	Directed	1
577	2044	Directed	1
571	2044	Directed	1
677	2045	Directed	1
120	2045	Directed	1
582	2046	Directed	1
2047	2046	Directed	1
2049	2048	Directed	1
201	2048	Directed	1
348	2050	Directed	1
749	2050	Directed	1
47	2051	Directed	1
80	2051	Directed	1
47	2052	Directed	1
1212	2052	Directed	1
538	2053	Directed	1
334	2053	Directed	1
187	2054	Directed	1
2055	2054	Directed	1
1865	2056	Directed	1
445	2056	Directed	1
2058	2057	Directed	1
60	2057	Directed	1
34	2059	Directed	1
2060	2059	Directed	1
8	2061	Directed	1
286	2061	Directed	1
47	2062	Directed	1
1224	2062	Directed	1
249	2063	Directed	1
2064	2063	Directed	1
2066	2065	Directed	1
391	2065	Directed	1
134	2067	Directed	1
700	2067	Directed	1
8	2068	Directed	1
2069	2068	Directed	1
489	2070	Directed	1
1283	2070	Directed	1
2072	2071	Directed	1
671	2071	Directed	1
368	2071	Directed	1
134	2073	Directed	1
1416	2073	Directed	1
1283	2074	Directed	1
623	2074	Directed	1
2076	2075	Directed	1
409	2075	Directed	1
187	2077	Directed	1
2078	2077	Directed	1
221	2079	Directed	1
2080	2079	Directed	1
348	2081	Directed	1
700	2081	Directed	1
134	2082	Directed	1
80	2082	Directed	1
2084	2083	Directed	1
25	2083	Directed	1
2086	2085	Directed	1
1092	2085	Directed	1
34	2087	Directed	1
2088	2087	Directed	1
31	2089	Directed	1
2090	2089	Directed	1
34	2091	Directed	1
1085	2091	Directed	1
8	2092	Directed	1
2093	2092	Directed	1
1283	2094	Directed	1
2095	2094	Directed	1
31	2096	Directed	1
1370	2096	Directed	1
121	2097	Directed	1
2098	2097	Directed	1
1283	2099	Directed	1
1323	2099	Directed	1
1283	2100	Directed	1
1010	2100	Directed	1
34	2101	Directed	1
1098	2101	Directed	1
134	2102	Directed	1
1212	2102	Directed	1
368	2103	Directed	1
2104	2103	Directed	1
267	2105	Directed	1
2106	2105	Directed	1
660	2107	Directed	1
178	2107	Directed	1
295	2108	Directed	1
35	2108	Directed	1
134	2109	Directed	1
113	2109	Directed	1
221	2110	Directed	1
2111	2110	Directed	1
47	2112	Directed	1
2113	2112	Directed	1
238	2114	Directed	1
2115	2114	Directed	1
8	2116	Directed	1
2117	2116	Directed	1
8	2118	Directed	1
686	2118	Directed	1
31	2119	Directed	1
2120	2119	Directed	1
1094	2121	Directed	1
664	2121	Directed	1
134	2122	Directed	1
2123	2122	Directed	1
484	2124	Directed	1
309	2124	Directed	1
355	2125	Directed	1
2126	2125	Directed	1
577	2127	Directed	1
2128	2127	Directed	1
295	2129	Directed	1
2130	2129	Directed	1
8	2131	Directed	1
2132	2131	Directed	1
134	2133	Directed	1
1224	2133	Directed	1
8	2134	Directed	1
2135	2134	Directed	1
2137	2136	Directed	1
88	2136	Directed	1
8	2138	Directed	1
98	2138	Directed	1
8	2139	Directed	1
946	2139	Directed	1
34	2140	Directed	1
2141	2140	Directed	1
815	2142	Directed	1
2143	2142	Directed	1
8	2144	Directed	1
