Source	Target	Type	Weight
8	3560	Directed	1
1062	3560	Directed	1
8	3561	Directed	1
1094	3561	Directed	1
8	3562	Directed	1
2900	3562	Directed	1
3321	3563	Directed	1
31	3563	Directed	1
2320	3564	Directed	1
230	3564	Directed	1
8	3565	Directed	1
2824	3565	Directed	1
31	3566	Directed	1
2655	3566	Directed	1
1728	3567	Directed	1
1538	3567	Directed	1
14	3568	Directed	1
2431	3568	Directed	1
1967	3569	Directed	1
47	3569	Directed	1
31	3570	Directed	1
667	3570	Directed	1
8	3571	Directed	1
2827	3571	Directed	1
8	3572	Directed	1
1718	3572	Directed	1
3574	3573	Directed	1
47	3573	Directed	1
8	3575	Directed	1
1301	3575	Directed	1
132	3575	Directed	1
3	3576	Directed	1
293	3576	Directed	1
43	3576	Directed	1
905	3577	Directed	1
47	3577	Directed	1
1055	3578	Directed	1
29	3578	Directed	1
61	3579	Directed	1
620	3579	Directed	1
2900	3580	Directed	1
8	3580	Directed	1
293	3580	Directed	1
61	3581	Directed	1
3276	3581	Directed	1
43	3581	Directed	1
646	3582	Directed	1
47	3582	Directed	1
61	3583	Directed	1
392	3583	Directed	1
69	3584	Directed	1
132	3584	Directed	1
3	3584	Directed	1
283	3584	Directed	1
8	3585	Directed	1
3404	3585	Directed	1
8	3586	Directed	1
3587	3586	Directed	1
14	3588	Directed	1
3237	3588	Directed	1
1471	3589	Directed	1
383	3589	Directed	1
14	3590	Directed	1
2486	3590	Directed	1
31	3591	Directed	1
3245	3591	Directed	1
8	3592	Directed	1
2867	3592	Directed	1
8	3593	Directed	1
784	3593	Directed	1
8	3594	Directed	1
3595	3594	Directed	1
1318	3596	Directed	1
43	3596	Directed	1
8	3597	Directed	1
2929	3597	Directed	1
132	3598	Directed	1
608	3598	Directed	1
31	3599	Directed	1
31	3599	Directed	1
3	3600	Directed	1
293	3600	Directed	1
2197	3600	Directed	1
656	3601	Directed	1
248	3601	Directed	1
47	3601	Directed	1
8	3602	Directed	1
3603	3602	Directed	1
91	3604	Directed	1
32	3604	Directed	1
690	3604	Directed	1
78	3605	Directed	1
1088	3605	Directed	1
14	3606	Directed	1
2456	3606	Directed	1
14	3607	Directed	1
636	3607	Directed	1
43	3607	Directed	1
314	3608	Directed	1
739	3608	Directed	1
739	3608	Directed	1
31	3609	Directed	1
43	3609	Directed	1
43	3609	Directed	1
61	3610	Directed	1
720	3610	Directed	1
725	3610	Directed	1
8	3611	Directed	1
3612	3611	Directed	1
14	3613	Directed	1
2469	3613	Directed	1
38	3614	Directed	1
179	3614	Directed	1
728	3614	Directed	1
14	3615	Directed	1
2466	3615	Directed	1
61	3616	Directed	1
444	3616	Directed	1
61	3617	Directed	1
440	3617	Directed	1
43	3618	Directed	1
69	3618	Directed	1
116	3619	Directed	1
102	3619	Directed	1
61	3620	Directed	1
433	3620	Directed	1
61	3621	Directed	1
439	3621	Directed	1
8	3622	Directed	1
3623	3622	Directed	1
61	3624	Directed	1
413	3624	Directed	1
14	3625	Directed	1
8	3625	Directed	1
8	3625	Directed	1
78	3625	Directed	1
66	3625	Directed	1
14	3626	Directed	1
1505	3626	Directed	1
61	3627	Directed	1
419	3627	Directed	1
61	3628	Directed	1
424	3628	Directed	1
61	3629	Directed	1
348	3629	Directed	1
61	3630	Directed	1
253	3630	Directed	1
14	3631	Directed	1
2433	3631	Directed	1
8	3632	Directed	1
3329	3632	Directed	1
14	3633	Directed	1
559	3633	Directed	1
61	3634	Directed	1
396	3634	Directed	1
14	3635	Directed	1
2505	3635	Directed	1
8	3636	Directed	1
3637	3636	Directed	1
14	3638	Directed	1
2503	3638	Directed	1
8	3639	Directed	1
2631	3639	Directed	1
61	3640	Directed	1
118	3640	Directed	1
181	3640	Directed	1
2057	3640	Directed	1
14	3641	Directed	1
2510	3641	Directed	1
375	3642	Directed	1
8	3642	Directed	1
8	3643	Directed	1
3315	3643	Directed	1
14	3644	Directed	1
2507	3644	Directed	1
61	3645	Directed	1
389	3645	Directed	1
61	3646	Directed	1
504	3646	Directed	1
8	3647	Directed	1
854	3647	Directed	1
43	3648	Directed	1
383	3648	Directed	1
383	3648	Directed	1
61	3649	Directed	1
503	3649	Directed	1
8	3650	Directed	1
3651	3650	Directed	1
8	3652	Directed	1
3653	3652	Directed	1
8	3654	Directed	1
2853	3654	Directed	1
1655	3655	Directed	1
47	3655	Directed	1
8	3656	Directed	1
3313	3656	Directed	1
14	3657	Directed	1
2595	3657	Directed	1
8	3658	Directed	1
79	3658	Directed	1
31	3659	Directed	1
573	3659	Directed	1
8	3659	Directed	1
8	3660	Directed	1
2664	3660	Directed	1
61	3661	Directed	1
473	3661	Directed	1
1825	3662	Directed	1
219	3662	Directed	1
32	3663	Directed	1
251	3663	Directed	1
8	3663	Directed	1
248	3663	Directed	1
8	3664	Directed	1
3665	3664	Directed	1
61	3666	Directed	1
2279	3666	Directed	1
179	3666	Directed	1
61	3667	Directed	1
36	3667	Directed	1
14	3668	Directed	1
3669	3668	Directed	1
14	3671	Directed	1
2473	3671	Directed	1
14	3672	Directed	1
35	3672	Directed	1
3469	3672	Directed	1
720	3673	Directed	1
81	3673	Directed	1
78	3673	Directed	1
14	3675	Directed	1
2227	3675	Directed	1
806	3676	Directed	1
383	3676	Directed	1
8	3677	Directed	1
118	3677	Directed	1
181	3677	Directed	1
1790	3677	Directed	1
8	3677	Directed	1
8	3678	Directed	1
58	3678	Directed	1
637	3678	Directed	1
8	3679	Directed	1
1784	3679	Directed	1
219	3680	Directed	1
8	3680	Directed	1
8	3681	Directed	1
3682	3681	Directed	1
8	3683	Directed	1
2992	3683	Directed	1
274	3685	Directed	1
40	3685	Directed	1
296	3686	Directed	1
43	3686	Directed	1
8	3687	Directed	1
3688	3687	Directed	1
8	3689	Directed	1
3002	3689	Directed	1
14	3690	Directed	1
2354	3690	Directed	1
725	3691	Directed	1
3692	3691	Directed	1
293	3691	Directed	1
3187	3693	Directed	1
47	3693	Directed	1
35	3694	Directed	1
3695	3694	Directed	1
376	3696	Directed	1
118	3696	Directed	1
58	3697	Directed	1
608	3697	Directed	1
79	3697	Directed	1
14	3698	Directed	1
69	3698	Directed	1
8	3698	Directed	1
58	3699	Directed	1
1843	3699	Directed	1
61	3700	Directed	1
108	3700	Directed	1
8	3701	Directed	1
3702	3701	Directed	1
337	3703	Directed	1
145	3703	Directed	1
146	3703	Directed	1
61	3705	Directed	1
774	3705	Directed	1
61	3706	Directed	1
720	3706	Directed	1
944	3706	Directed	1
733	3708	Directed	1
734	3708	Directed	1
735	3708	Directed	1
43	3708	Directed	1
8	3709	Directed	1
3710	3709	Directed	1
14	3711	Directed	1
2372	3711	Directed	1
315	3712	Directed	1
43	3712	Directed	1
314	3713	Directed	1
8	3713	Directed	1
8	3714	Directed	1
8	3714	Directed	1
82	3714	Directed	1
8	3715	Directed	1
3716	3715	Directed	1
8	3717	Directed	1
8	3717	Directed	1
1105	3717	Directed	1
8	3717	Directed	1
8	3717	Directed	1
43	3718	Directed	1
383	3718	Directed	1
383	3718	Directed	1
24	3718	Directed	1
8	3719	Directed	1
2756	3719	Directed	1
8	3720	Directed	1
118	3720	Directed	1
525	3720	Directed	1
14	3721	Directed	1
61	3721	Directed	1
604	3721	Directed	1
3	3722	Directed	1
115	3722	Directed	1
649	3722	Directed	1
8	3723	Directed	1
3724	3723	Directed	1
116	3725	Directed	1
38	3725	Directed	1
8	3725	Directed	1
553	3725	Directed	1
14	3726	Directed	1
70	3726	Directed	1
14	3727	Directed	1
118	3727	Directed	1
8	3728	Directed	1
806	3728	Directed	1
224	3728	Directed	1
549	3729	Directed	1
733	3729	Directed	1
324	3729	Directed	1
248	3729	Directed	1
8	3730	Directed	1
3731	3730	Directed	1
61	3732	Directed	1
251	3732	Directed	1
1825	3732	Directed	1
14	3733	Directed	1
2125	3733	Directed	1
2225	3734	Directed	1
12	3734	Directed	1
14	3735	Directed	1
3382	3735	Directed	1
123	3736	Directed	1
3737	3736	Directed	1
737	3738	Directed	1
164	3738	Directed	1
14	3739	Directed	1
92	3739	Directed	1
14	3740	Directed	1
2114	3740	Directed	1
8	3741	Directed	1
1507	3741	Directed	1
61	3742	Directed	1
696	3742	Directed	1
160	3743	Directed	1
78	3743	Directed	1
61	3744	Directed	1
686	3744	Directed	1
14	3745	Directed	1
132	3745	Directed	1
133	3745	Directed	1
134	3745	Directed	1
3096	3746	Directed	1
47	3746	Directed	1
32	3747	Directed	1
251	3747	Directed	1
61	3748	Directed	1
725	3748	Directed	1
3692	3748	Directed	1
293	3748	Directed	1
14	3749	Directed	1
58	3749	Directed	1
1001	3749	Directed	1
3	3750	Directed	1
69	3750	Directed	1
134	3751	Directed	1
8	3751	Directed	1
118	3752	Directed	1
586	3752	Directed	1
831	3752	Directed	1
8	3752	Directed	1
61	3753	Directed	1
885	3753	Directed	1
1925	3754	Directed	1
43	3754	Directed	1
8	3755	Directed	1
2710	3755	Directed	1
8	3756	Directed	1
3757	3756	Directed	1
3	3758	Directed	1
690	3758	Directed	1
31	3759	Directed	1
43	3759	Directed	1
3	3760	Directed	1
2670	3760	Directed	1
1349	3761	Directed	1
12	3761	Directed	1
8	3762	Directed	1
58	3762	Directed	1
302	3762	Directed	1
753	3763	Directed	1
754	3763	Directed	1
118	3764	Directed	1
586	3764	Directed	1
78	3764	Directed	1
1459	3764	Directed	1
14	3765	Directed	1
2207	3765	Directed	1
728	3766	Directed	1
12	3766	Directed	1
115	3767	Directed	1
654	3767	Directed	1
78	3768	Directed	1
796	3768	Directed	1
14	3769	Directed	1
2475	3769	Directed	1
1636	3770	Directed	1
105	3770	Directed	1
8	3771	Directed	1
823	3771	Directed	1
12	3771	Directed	1
8	3772	Directed	1
3073	3772	Directed	1
8	3773	Directed	1
118	3773	Directed	1
181	3773	Directed	1
502	3773	Directed	1
8	3774	Directed	1
2978	3774	Directed	1
1266	3775	Directed	1
43	3775	Directed	1
69	3775	Directed	1
8	3776	Directed	1
739	3776	Directed	1
38	3777	Directed	1
69	3777	Directed	1
1379	3777	Directed	1
171	3777	Directed	1
654	3777	Directed	1
8	3778	Directed	1
1079	3778	Directed	1
8	3779	Directed	1
202	3779	Directed	1
3	3780	Directed	1
8	3780	Directed	1
8	3781	Directed	1
3782	3781	Directed	1
171	3783	Directed	1
404	3783	Directed	1
457	3784	Directed	1
348	3784	Directed	1
1901	3785	Directed	1
12	3785	Directed	1
723	3786	Directed	1
251	3786	Directed	1
8	3787	Directed	1
197	3787	Directed	1
198	3787	Directed	1
1060	3788	Directed	1
8	3788	Directed	1
8	3789	Directed	1
8	3789	Directed	1
8	3789	Directed	1
8	3789	Directed	1
1262	3789	Directed	1
14	3790	Directed	1
38	3790	Directed	1
383	3790	Directed	1
383	3790	Directed	1
132	3790	Directed	1
723	3791	Directed	1
32	3791	Directed	1
31	3792	Directed	1
2197	3792	Directed	1
2701	3793	Directed	1
8	3793	Directed	1
58	3794	Directed	1
541	3794	Directed	1
8	3795	Directed	1
342	3795	Directed	1
8	3795	Directed	1
14	3796	Directed	1
1165	3796	Directed	1
2631	3797	Directed	1
47	3797	Directed	1
14	3798	Directed	1
2513	3798	Directed	1
2514	3798	Directed	1
8	3799	Directed	1
251	3799	Directed	1
1847	3799	Directed	1
14	3800	Directed	1
43	3800	Directed	1
14	3801	Directed	1
1030	3801	Directed	1
31	3802	Directed	1
1459	3802	Directed	1
14	3803	Directed	1
3455	3803	Directed	1
58	3804	Directed	1
251	3804	Directed	1
1825	3804	Directed	1
14	3805	Directed	1
3466	3805	Directed	1
254	3806	Directed	1
31	3806	Directed	1
8	3807	Directed	1
115	3807	Directed	1
116	3807	Directed	1
2756	3808	Directed	1
105	3808	Directed	1
3239	3809	Directed	1
47	3809	Directed	1
171	3810	Directed	1
293	3810	Directed	1
2405	3811	Directed	1
1058	3811	Directed	1
1891	3812	Directed	1
376	3812	Directed	1
118	3812	Directed	1
2974	3813	Directed	1
43	3813	Directed	1
14	3814	Directed	1
1696	3814	Directed	1
3707	3815	Directed	1
179	3815	Directed	1
8	3816	Directed	1
3129	3816	Directed	1
14	3817	Directed	1
216	3817	Directed	1
606	3817	Directed	1
91	3818	Directed	1
2702	3818	Directed	1
8	3819	Directed	1
3141	3819	Directed	1
14	3820	Directed	1
3028	3820	Directed	1
8	3821	Directed	1
3132	3821	Directed	1
14	3822	Directed	1
2001	3822	Directed	1
8	3823	Directed	1
8	3823	Directed	1
8	3823	Directed	1
82	3823	Directed	1
14	3824	Directed	1
2007	3824	Directed	1
172	3825	Directed	1
43	3825	Directed	1
14	3826	Directed	1
3434	3826	Directed	1
8	3827	Directed	1
370	3827	Directed	1
61	3828	Directed	1
197	3828	Directed	1
2106	3828	Directed	1
2107	3828	Directed	1
2486	3829	Directed	1
12	3829	Directed	1
457	3830	Directed	1
8	3830	Directed	1
237	3830	Directed	1
8	3831	Directed	1
2938	3831	Directed	1
337	3832	Directed	1
3045	3832	Directed	1
503	3833	Directed	1
43	3833	Directed	1
14	3834	Directed	1
323	3834	Directed	1
14	3835	Directed	1
3442	3835	Directed	1
720	3836	Directed	1
81	3836	Directed	1
78	3836	Directed	1
47	3836	Directed	1
14	3837	Directed	1
2701	3837	Directed	1
8	3837	Directed	1
636	3838	Directed	1
2218	3838	Directed	1
8	3839	Directed	1
1105	3839	Directed	1
8	3840	Directed	1
2945	3840	Directed	1
61	3841	Directed	1
851	3841	Directed	1
654	3842	Directed	1
654	3842	Directed	1
14	3843	Directed	1
3448	3843	Directed	1
145	3844	Directed	1
146	3844	Directed	1
8	3845	Directed	1
8	3845	Directed	1
3846	3845	Directed	1
14	3847	Directed	1
2178	3847	Directed	1
91	3848	Directed	1
2139	3848	Directed	1
1860	3849	Directed	1
47	3849	Directed	1
8	3850	Directed	1
3851	3850	Directed	1
8	3852	Directed	1
2217	3852	Directed	1
8	3853	Directed	1
2051	3853	Directed	1
8	3854	Directed	1
3855	3854	Directed	1
61	3856	Directed	1
551	3856	Directed	1
777	3857	Directed	1
47	3857	Directed	1
8	3858	Directed	1
1728	3858	Directed	1
1538	3858	Directed	1
8	3859	Directed	1
1714	3859	Directed	1
8	3860	Directed	1
1332	3860	Directed	1
29	3860	Directed	1
14	3861	Directed	1
1459	3861	Directed	1
14	3862	Directed	1
3417	3862	Directed	1
78	3863	Directed	1
376	3863	Directed	1
32	3863	Directed	1
376	3863	Directed	1
32	3863	Directed	1
123	3864	Directed	1
917	3864	Directed	1
316	3865	Directed	1
3362	3865	Directed	1
61	3866	Directed	1
271	3866	Directed	1
14	3867	Directed	1
1961	3867	Directed	1
43	3868	Directed	1
43	3868	Directed	1
116	3869	Directed	1
359	3869	Directed	1
14	3870	Directed	1
2987	3870	Directed	1
292	3871	Directed	1
293	3871	Directed	1
1154	3871	Directed	1
91	3872	Directed	1
1805	3872	Directed	1
8	3873	Directed	1
1222	3873	Directed	1
8	3874	Directed	1
3875	3874	Directed	1
539	3876	Directed	1
8	3876	Directed	1
1803	3877	Directed	1
12	3877	Directed	1
8	3878	Directed	1
42	3878	Directed	1
8	3879	Directed	1
3880	3879	Directed	1
61	3881	Directed	1
613	3881	Directed	1
8	3882	Directed	1
594	3882	Directed	1
8	3883	Directed	1
3206	3883	Directed	1
61	3884	Directed	1
603	3884	Directed	1
8	3885	Directed	1
3886	3885	Directed	1
14	3887	Directed	1
1712	3887	Directed	1
78	3887	Directed	1
61	3888	Directed	1
2062	3888	Directed	1
115	3889	Directed	1
1332	3889	Directed	1
179	3889	Directed	1
990	3889	Directed	1
8	3890	Directed	1
3891	3890	Directed	1
8	3892	Directed	1
32	3892	Directed	1
251	3892	Directed	1
82	3892	Directed	1
1760	3893	Directed	1
78	3893	Directed	1
31	3893	Directed	1
61	3894	Directed	1
118	3894	Directed	1
181	3894	Directed	1
502	3894	Directed	1
8	3895	Directed	1
3896	3895	Directed	1
8	3897	Directed	1
3292	3897	Directed	1
69	3898	Directed	1
293	3898	Directed	1
24	3898	Directed	1
14	3899	Directed	1
3386	3899	Directed	1
14	3900	Directed	1
1976	3900	Directed	1
61	3901	Directed	1
530	3901	Directed	1
14	3902	Directed	1
11	3902	Directed	1
8	3903	Directed	1
3904	3903	Directed	1
8	3905	Directed	1
3906	3905	Directed	1
61	3907	Directed	1
606	3907	Directed	1
8	3908	Directed	1
2780	3908	Directed	1
14	3909	Directed	1
555	3909	Directed	1
14	3910	Directed	1
3378	3910	Directed	1
8	3911	Directed	1
25	3911	Directed	1
61	3912	Directed	1
241	3912	Directed	1
8	3913	Directed	1
3914	3913	Directed	1
78	3915	Directed	1
861	3915	Directed	1
1099	3916	Directed	1
2582	3916	Directed	1
179	3916	Directed	1
3119	3917	Directed	1
3143	3917	Directed	1
794	3917	Directed	1
24	3917	Directed	1
990	3918	Directed	1
990	3918	Directed	1
990	3918	Directed	1
990	3918	Directed	1
47	3918	Directed	1
78	3919	Directed	1
410	3919	Directed	1
118	3920	Directed	1
181	3920	Directed	1
2057	3920	Directed	1
8	3921	Directed	1
309	3921	Directed	1
8	3922	Directed	1
3923	3922	Directed	1
115	3924	Directed	1
2510	3924	Directed	1
8	3925	Directed	1
2922	3925	Directed	1
38	3926	Directed	1
69	3926	Directed	1
248	3926	Directed	1
8	3927	Directed	1
2925	3927	Directed	1
14	3928	Directed	1
3334	3928	Directed	1
8	3929	Directed	1
3930	3929	Directed	1
8	3931	Directed	1
3932	3931	Directed	1
8	3933	Directed	1
3934	3933	Directed	1
8	3935	Directed	1
3574	3935	Directed	1
2197	3936	Directed	1
12	3936	Directed	1
8	3937	Directed	1
3057	3937	Directed	1
14	3938	Directed	1
8	3938	Directed	1
905	3938	Directed	1
788	3939	Directed	1
47	3939	Directed	1
2215	3940	Directed	1
654	3940	Directed	1
58	3941	Directed	1
2063	3941	Directed	1
116	3942	Directed	1
720	3942	Directed	1
1263	3942	Directed	1
8	3944	Directed	1
3945	3944	Directed	1
61	3946	Directed	1
1032	3946	Directed	1
61	3947	Directed	1
289	3947	Directed	1
8	3948	Directed	1
3949	3948	Directed	1
61	3950	Directed	1
1022	3950	Directed	1
132	3951	Directed	1
2839	3951	Directed	1
8	3952	Directed	1
768	3952	Directed	1
61	3953	Directed	1
311	3953	Directed	1
3	3954	Directed	1
78	3954	Directed	1
796	3954	Directed	1
1099	3955	Directed	1
2582	3955	Directed	1
750	3956	Directed	1
47	3956	Directed	1
8	3957	Directed	1
573	3957	Directed	1
8	3957	Directed	1
8	3958	Directed	1
2884	3958	Directed	1
24	3959	Directed	1
2867	3959	Directed	1
61	3960	Directed	1
1006	3960	Directed	1
61	3961	Directed	1
1009	3961	Directed	1
8	3962	Directed	1
38	3962	Directed	1
179	3962	Directed	1
92	3963	Directed	1
40	3963	Directed	1
8	3963	Directed	1
8	3964	Directed	1
2875	3964	Directed	1
61	3965	Directed	1
1003	3965	Directed	1
720	3966	Directed	1
725	3966	Directed	1
145	3967	Directed	1
146	3967	Directed	1
32	3967	Directed	1
8	3968	Directed	1
3969	3968	Directed	1
38	3970	Directed	1
8	3970	Directed	1
626	3970	Directed	1
8	3970	Directed	1
8	3970	Directed	1
82	3970	Directed	1
8	3971	Directed	1
38	3971	Directed	1
32	3971	Directed	1
251	3971	Directed	1
1018	3971	Directed	1
316	3972	Directed	1
69	3972	Directed	1
489	3972	Directed	1
1566	3972	Directed	1
58	3974	Directed	1
2225	3974	Directed	1
61	3975	Directed	1
748	3975	Directed	1
14	3976	Directed	1
1832	3976	Directed	1
58	3978	Directed	1
812	3978	Directed	1
8	3980	Directed	1
67	3980	Directed	1
1760	3981	Directed	1
1267	3981	Directed	1
14	3983	Directed	1
720	3983	Directed	1
944	3983	Directed	1
91	3984	Directed	1
40	3984	Directed	1
31	3985	Directed	1
3189	3985	Directed	1
8	3986	Directed	1
55	3986	Directed	1
990	3987	Directed	1
990	3987	Directed	1
40	3987	Directed	1
8	3988	Directed	1
44	3988	Directed	1
14	3989	Directed	1
2836	3989	Directed	1
14	3990	Directed	1
3222	3990	Directed	1
14	3991	Directed	1
3219	3991	Directed	1
61	3992	Directed	1
802	3992	Directed	1
75	3993	Directed	1
47	3993	Directed	1
14	3994	Directed	1
1945	3994	Directed	1
38	3995	Directed	1
32	3995	Directed	1
251	3995	Directed	1
58	3995	Directed	1
2253	3995	Directed	1
8	3996	Directed	1
109	3996	Directed	1
8	3997	Directed	1
106	3997	Directed	1
14	3998	Directed	1
3215	3998	Directed	1
14	3999	Directed	1
1930	3999	Directed	1
2912	4000	Directed	1
2329	4000	Directed	1
14	4001	Directed	1
3232	4001	Directed	1
3339	4002	Directed	1
43	4002	Directed	1
8	4003	Directed	1
98	4003	Directed	1
14	4004	Directed	1
1860	4004	Directed	1
8	4005	Directed	1
87	4005	Directed	1
38	4006	Directed	1
4007	4006	Directed	1
4009	4008	Directed	1
47	4008	Directed	1
61	4011	Directed	1
1284	4011	Directed	1
1079	4012	Directed	1
70	4012	Directed	1
91	4014	Directed	1
8	4014	Directed	1
14	4015	Directed	1
145	4015	Directed	1
1743	4015	Directed	1
14	4016	Directed	1
923	4016	Directed	1
8	4017	Directed	1
75	4017	Directed	1
61	4018	Directed	1
160	4018	Directed	1
78	4018	Directed	1
61	4019	Directed	1
1132	4019	Directed	1
1455	4020	Directed	1
8	4020	Directed	1
324	4020	Directed	1
14	4021	Directed	1
1907	4021	Directed	1
1366	4022	Directed	1
12	4022	Directed	1
61	4023	Directed	1
1125	4023	Directed	1
8	4024	Directed	1
3235	4024	Directed	1
2656	4025	Directed	1
2656	4025	Directed	1
8	4026	Directed	1
889	4026	Directed	1
8	4027	Directed	1
2773	4027	Directed	1
61	4028	Directed	1
456	4028	Directed	1
3	4029	Directed	1
1898	4029	Directed	1
61	4030	Directed	1
459	4030	Directed	1
91	4031	Directed	1
121	4031	Directed	1
61	4032	Directed	1
38	4032	Directed	1
571	4032	Directed	1
383	4032	Directed	1
8	4035	Directed	1
8	4035	Directed	1
248	4035	Directed	1
61	4036	Directed	1
465	4036	Directed	1
14	4037	Directed	1
1888	4037	Directed	1
61	4038	Directed	1
1113	4038	Directed	1
1411	4039	Directed	1
118	4039	Directed	1
525	4039	Directed	1
61	4040	Directed	1
577	4040	Directed	1
1210	4041	Directed	1
47	4041	Directed	1
12	4041	Directed	1
14	4042	Directed	1
1898	4042	Directed	1
14	4043	Directed	1
1901	4043	Directed	1
1232	4044	Directed	1
47	4044	Directed	1
8	4045	Directed	1
532	4045	Directed	1
8	4046	Directed	1
4047	4046	Directed	1
8	4048	Directed	1
4049	4048	Directed	1
8	4050	Directed	1
4051	4050	Directed	1
753	4052	Directed	1
78	4052	Directed	1
91	4052	Directed	1
8	4053	Directed	1
21	4053	Directed	1
64	4054	Directed	1
12	4054	Directed	1
8	4055	Directed	1
5	4055	Directed	1
8	4056	Directed	1
9	4056	Directed	1
58	4057	Directed	1
528	4057	Directed	1
58	4057	Directed	1
528	4057	Directed	1
8	4058	Directed	1
0	4058	Directed	1
3	4059	Directed	1
1573	4059	Directed	1
8	4060	Directed	1
4061	4060	Directed	1
115	4062	Directed	1
754	4062	Directed	1
183	4062	Directed	1
8	4063	Directed	1
8	4063	Directed	1
82	4063	Directed	1
1271	4063	Directed	1
8	4064	Directed	1
2734	4064	Directed	1
91	4066	Directed	1
1516	4066	Directed	1
14	4067	Directed	1
2741	4067	Directed	1
8	4068	Directed	1
990	4068	Directed	1
990	4068	Directed	1
990	4068	Directed	1
40	4068	Directed	1
61	4069	Directed	1
408	4069	Directed	1
446	4070	Directed	1
314	4070	Directed	1
2253	4070	Directed	1
35	4071	Directed	1
1329	4071	Directed	1
61	4072	Directed	1
401	4072	Directed	1
274	4073	Directed	1
171	4073	Directed	1
179	4074	Directed	1
1210	4074	Directed	1
8	4075	Directed	1
4076	4075	Directed	1
8	4077	Directed	1
4078	4077	Directed	1
8	4079	Directed	1
2386	4079	Directed	1
14	4080	Directed	1
61	4080	Directed	1
1794	4080	Directed	1
35	4081	Directed	1
1105	4081	Directed	1
8	4082	Directed	1
4083	4082	Directed	1
61	4085	Directed	1
2471	4085	Directed	1
613	4085	Directed	1
61	4086	Directed	1
653	4086	Directed	1
118	4087	Directed	1
181	4087	Directed	1
502	4087	Directed	1
3492	4090	Directed	1
12	4090	Directed	1
14	4091	Directed	1
923	4091	Directed	1
12	4091	Directed	1
656	4092	Directed	1
248	4092	Directed	1
1936	4092	Directed	1
61	4093	Directed	1
1313	4093	Directed	1
8	4094	Directed	1
235	4094	Directed	1
58	4095	Directed	1
871	4095	Directed	1
58	4096	Directed	1
1895	4096	Directed	1
61	4099	Directed	1
939	4099	Directed	1
219	4100	Directed	1
725	4100	Directed	1
197	4101	Directed	1
3	4101	Directed	1
31	4101	Directed	1
8	4102	Directed	1
312	4102	Directed	1
8	4103	Directed	1
118	4103	Directed	1
181	4103	Directed	1
8	4104	Directed	1
290	4104	Directed	1
3	4105	Directed	1
2984	4105	Directed	1
61	4106	Directed	1
897	4106	Directed	1
61	4107	Directed	1
664	4107	Directed	1
61	4108	Directed	1
1262	4108	Directed	1
61	4109	Directed	1
675	4109	Directed	1
3095	4110	Directed	1
12	4110	Directed	1
61	4111	Directed	1
670	4111	Directed	1
8	4112	Directed	1
161	4112	Directed	1
573	4113	Directed	1
8	4113	Directed	1
3623	4114	Directed	1
47	4114	Directed	1
8	4115	Directed	1
150	4115	Directed	1
8	4116	Directed	1
147	4116	Directed	1
517	4117	Directed	1
1884	4117	Directed	1
43	4117	Directed	1
61	4118	Directed	1
1232	4118	Directed	1
1801	4119	Directed	1
1263	4119	Directed	1
61	4120	Directed	1
771	4120	Directed	1
14	4121	Directed	1
3070	4121	Directed	1
14	4122	Directed	1
3071	4122	Directed	1
61	4123	Directed	1
1235	4123	Directed	1
61	4124	Directed	1
790	4124	Directed	1
91	4125	Directed	1
38	4125	Directed	1
179	4125	Directed	1
38	4126	Directed	1
8	4126	Directed	1
2229	4126	Directed	1
1270	4126	Directed	1
61	4127	Directed	1
1225	4127	Directed	1
61	4128	Directed	1
779	4128	Directed	1
61	4129	Directed	1
777	4129	Directed	1
81	4130	Directed	1
78	4130	Directed	1
293	4130	Directed	1
14	4131	Directed	1
247	4131	Directed	1
78	4131	Directed	1
248	4131	Directed	1
1068	4132	Directed	1
219	4132	Directed	1
251	4132	Directed	1
61	4133	Directed	1
800	4133	Directed	1
61	4134	Directed	1
792	4134	Directed	1
58	4135	Directed	1
941	4135	Directed	1
8	4136	Directed	1
126	4136	Directed	1
287	4137	Directed	1
43	4137	Directed	1
61	4138	Directed	1
1220	4138	Directed	1
654	4139	Directed	1
3943	4139	Directed	1
8	4140	Directed	1
229	4140	Directed	1
61	4142	Directed	1
1306	4142	Directed	1
61	4143	Directed	1
1299	4143	Directed	1
14	4144	Directed	1
3	4144	Directed	1
132	4144	Directed	1
8	4144	Directed	1
8	4145	Directed	1
213	4145	Directed	1
58	4146	Directed	1
383	4146	Directed	1
3670	4147	Directed	1
12	4147	Directed	1
78	4148	Directed	1
1068	4148	Directed	1
720	4150	Directed	1
944	4150	Directed	1
61	4151	Directed	1
761	4151	Directed	1
14	4153	Directed	1
633	4153	Directed	1
8	4153	Directed	1
35	4154	Directed	1
4155	4154	Directed	1
116	4156	Directed	1
543	4156	Directed	1
3	4157	Directed	1
61	4157	Directed	1
70	4157	Directed	1
8	4158	Directed	1
190	4158	Directed	1
69	4159	Directed	1
69	4159	Directed	1
69	4159	Directed	1
1116	4160	Directed	1
47	4160	Directed	1
8	4161	Directed	1
412	4161	Directed	1
8	4161	Directed	1
2067	4162	Directed	1
728	4162	Directed	1
12	4162	Directed	1
1687	4163	Directed	1
40	4163	Directed	1
8	4164	Directed	1
463	4164	Directed	1
8	4165	Directed	1
460	4165	Directed	1
3348	4166	Directed	1
43	4166	Directed	1
178	4167	Directed	1
